id	cryptoclass	emonym	country	construction_type	classifier_lemma	citation_es	source	source_file	source_sheet	source_locator	frequency	freq_role
liq-alegría-py-0006	Res Liquidae	alegría	PY	substantive	gota de	por dar les una gota de alegría a aquellos que, sin importar la disciplina, quieren ver la bandera	manual	RES LIQUIDAE COR.xlsx	alegría	G18	1	example
liq-alegría-sv-0001	Res Liquidae	alegría	SV	verbal-subject-transitive	rebosar	la alegría rebosó límites con el baño de oro	manual	RES LIQUIDAE COR.xlsx	alegría	C19	1	example
liq-alegría-sv-0003	Res Liquidae	alegría	SV	verbal-instrumental	inundar de	inundar alegría	manual	RES LIQUIDAE COR.xlsx	alegría	E19	2	inline
liq-alegría-sv-0004	Res Liquidae	alegría	SV	verbal-instrumental	inundar de	rostros alegres y sorprendidos  inundaron de alegría el lugar	manual	RES LIQUIDAE COR.xlsx	alegría	E19	0	illustrative
liq-alegría-sv-0005	Res Liquidae	alegría	SV	verbal-instrumental	inundar de	inundando de alegría a el verdadero pueblo, que reconoce las bondades	manual	RES LIQUIDAE COR.xlsx	alegría	E19	0	illustrative
liq-alegría-sv-0006	Res Liquidae	alegría	SV	verbal-instrumental	inundar de	las calles de Moscú se inundan con la alegría desbordante de la fiesta de el fútbol	manual	RES LIQUIDAE COR.xlsx	alegría	E19	0	illustrative
liq-alegría-us-0001	Res Liquidae	alegría	US	verbal-objective	verter	se declama en versos, la escritura poética es el espacio en el cual vierte alegrías, emociones, preocupaciones sociales, empeño político	manual	RES LIQUIDAE COR.xlsx	alegría	B22	1	example
liq-alegría-us-0002	Res Liquidae	alegría	US	verbal-objective	rebosar	ese rostro que la caracteriza y que rebosa alegría, y no " tan delgada " como lucía hace un tiempo	manual	RES LIQUIDAE COR.xlsx	alegría	B22	1	example
liq-alegría-us-0003	Res Liquidae	alegría	US	verbal-objective	rebosar	con la grada rebosando alegría y el equipo hinchándo se de confianza.	manual	RES LIQUIDAE COR.xlsx	alegría	B22	1	example
liq-alegría-us-0005	Res Liquidae	alegría	US	verbal-objective	rebosar	Macron rebosó alegría después de que Francia se coronase campeona de el Mundial d	manual	RES LIQUIDAE COR.xlsx	alegría	B22	1	example
liq-alegría-us-0006	Res Liquidae	alegría	US	verbal-objective	rebosar	los bares rebosarán alegría o tristeza	manual	RES LIQUIDAE COR.xlsx	alegría	B22	1	example
liq-alegría-us-0007	Res Liquidae	alegría	US	verbal-objective	rebosar	alegría que rebosa su post ha encantado a sus seguidores	manual	RES LIQUIDAE COR.xlsx	alegría	B22	1	example
liq-alegría-us-0008	Res Liquidae	alegría	US	verbal-subject-transitive	inundar	la alegría inunda las calles y las vidas de los ciudadanos	manual	RES LIQUIDAE COR.xlsx	alegría	C22	1	example
liq-alegría-us-0009	Res Liquidae	alegría	US	verbal-subject-transitive	inundar	Cuando te inunde una enorme alegría, no prometas nada a nadie	manual	RES LIQUIDAE COR.xlsx	alegría	C22	1	example
liq-alegría-us-0010	Res Liquidae	alegría	US	verbal-subject-transitive	inundar	La paz y la alegría inundan la vida de los vecinos que ultiman los preparativos de la tradicional fiesta	manual	RES LIQUIDAE COR.xlsx	alegría	C22	1	example
liq-alegría-us-0011	Res Liquidae	alegría	US	verbal-subject-transitive	inundar	la alegría inunda a las tres protagonistas ante el buen ritmo conseguido durante las últimas jornadas	manual	RES LIQUIDAE COR.xlsx	alegría	C22	1	example
liq-alegría-us-0012	Res Liquidae	alegría	US	verbal-subject-transitive	inundar	La alegría boricua inunda las calles de todo Nueva Yor	manual	RES LIQUIDAE COR.xlsx	alegría	C22	1	example
liq-alegría-us-0013	Res Liquidae	alegría	US	verbal-subject-transitive	inundar	La fiesta, color y alegría, nuevamente inundó las calles de el centro histórico de la ciudad de Oaxaca	manual	RES LIQUIDAE COR.xlsx	alegría	C22	1	example
liq-alegría-us-0014	Res Liquidae	alegría	US	verbal-subject-transitive	inundar	# La alegría que inunda las iglesias y conventos se refleja en los rostros de muchos fieles	manual	RES LIQUIDAE COR.xlsx	alegría	C22	1	example
liq-alegría-us-0015	Res Liquidae	alegría	US	verbal-subject-transitive	inundar	El príncipe Harry expresó la alegría que lo inundó cuando se enteró que se convertiría en tío,	manual	RES LIQUIDAE COR.xlsx	alegría	C22	1	example
liq-alegría-us-0016	Res Liquidae	alegría	US	verbal-subject-intransitive	fluir	Hay que dejar que fluya la alegría y la ilusión	manual	RES LIQUIDAE COR.xlsx	alegría	D22	1	example
liq-alegría-us-0017	Res Liquidae	alegría	US	verbal-subject-intransitive	brotar	habremos perdido la alegría que brota de la compasión, la ternura que nace de la confianza	manual	RES LIQUIDAE COR.xlsx	alegría	D22	1	example
liq-alegría-us-0018	Res Liquidae	alegría	US	verbal-subject-intransitive	brotar	es necesario saber que de la esperanza auténtica brota la alegría	manual	RES LIQUIDAE COR.xlsx	alegría	D22	1	example
liq-alegría-us-0019	Res Liquidae	alegría	US	verbal-subject-intransitive	brotar	ero siempre podemos brindar la alegría que brota de un corazón lleno de amo	manual	RES LIQUIDAE COR.xlsx	alegría	D22	1	example
liq-alegría-us-0020	Res Liquidae	alegría	US	verbal-subject-intransitive	brotar	omo la heroica sustancia de la vida misma, brotaban la alegría y la agonía	manual	RES LIQUIDAE COR.xlsx	alegría	D22	1	example
liq-alegría-us-0021	Res Liquidae	alegría	US	verbal-subject-intransitive	brotar	manifestar un gozo permanente en su vocación y la alegría brota de un corazón agradecido	manual	RES LIQUIDAE COR.xlsx	alegría	D22	1	example
liq-alegría-us-0022	Res Liquidae	alegría	US	verbal-subject-intransitive	brotar	Su agenda pastoral y misionera tiene que continuar con la firmeza y la alegría que brotan de el Evangel	manual	RES LIQUIDAE COR.xlsx	alegría	D22	1	example
liq-alegría-us-0023	Res Liquidae	alegría	US	verbal-subject-intransitive	brotar	" Dios está haciendo cosas grandes en personas muy pobres y humildes y eso hace brotar la alegría en ellas	manual	RES LIQUIDAE COR.xlsx	alegría	D22	1	example
liq-alegría-us-0024	Res Liquidae	alegría	US	verbal-subject-intransitive	diluirse	la alegría se ha ido diluyendo en este género.	manual	RES LIQUIDAE COR.xlsx	alegría	D22	1	example
liq-alegría-us-0025	Res Liquidae	alegría	US	verbal-subject-intransitive	diluirse	diluyeron la alegría de el madridismo.	manual	RES LIQUIDAE COR.xlsx	alegría	D22	1	example
liq-alegría-us-0026	Res Liquidae	alegría	US	verbal-subject-intransitive	diluirse	Alegría navideña se diluye en colas, caras largas..	manual	RES LIQUIDAE COR.xlsx	alegría	D22	1	example
liq-alegría-us-0027	Res Liquidae	alegría	US	verbal-instrumental	inundar de	Niños con la mirada borracha de ilusión, inundada de alegría y agradecimiento.	manual	RES LIQUIDAE COR.xlsx	alegría	E22	1	example
liq-alegría-us-0028	Res Liquidae	alegría	US	verbal-instrumental	inundar de	e hombre de sonrisa permanente, que inundó de alegría y optimismo a el madridismo	manual	RES LIQUIDAE COR.xlsx	alegría	E22	1	example
liq-alegría-us-0029	Res Liquidae	alegría	US	verbal-instrumental	inundar de	ahora, una dichosa certidumbre ha comenzado a inundar de alegría mi yo último	manual	RES LIQUIDAE COR.xlsx	alegría	E22	1	example
liq-alegría-us-0030	Res Liquidae	alegría	US	verbal-instrumental	inundar de	el insondable amor de Dios nos inunde de alegría cristiana.	manual	RES LIQUIDAE COR.xlsx	alegría	E22	1	example
liq-alegría-us-0031	Res Liquidae	alegría	US	verbal-instrumental	rebosar	su rostro de boliviano nacido de padres exiliados en la Argentina, rebosaba de alegría.	manual	RES LIQUIDAE COR.xlsx	alegría	E22	1	example
liq-alegría-us-0032	Res Liquidae	alegría	US	substantive	gota de	se propuso exprimir hasta la última gota de alegría de la vida US	manual	RES LIQUIDAE COR.xlsx	alegría	G22	1	example
liq-alegría-us-0033	Res Liquidae	alegría	US	substantive	gota de	Verter en cada uno de los ingredientes de nuestros platos una gota de alegría nos dará la oportunidad de apreciar	manual	RES LIQUIDAE COR.xlsx	alegría	G22	1	example
liq-alegría-us-0034	Res Liquidae	alegría	US	substantive	chorro	El carnaval es una magia un chorro de alegría que cuando tú lo mira se quieren mov	manual	RES LIQUIDAE COR.xlsx	alegría	G22	1	example
liq-alegría-uy-0001	Res Liquidae	alegría	UY	verbal-subject-intransitive	brotar	Un año con estos y otros brotes de alegría	manual	RES LIQUIDAE COR.xlsx	alegría	D20	1	example
liq-alegría-uy-0002	Res Liquidae	alegría	UY	verbal-instrumental	rebosar	mensaje de paz, de mucha felicidad, prosperidad, con un corazón rebosando de alegría,	manual	RES LIQUIDAE COR.xlsx	alegría	E20	1	example
liq-alegría-ve-0001	Res Liquidae	alegría	VE	verbal-objective	rebosar	Rebosando alegría y cargados de fe	manual	RES LIQUIDAE COR.xlsx	alegría	B21	1	example
liq-alegría-ve-0002	Res Liquidae	alegría	VE	verbal-objective	rebosar	Chipilines rebosaron de alegría con la visita.	manual	RES LIQUIDAE COR.xlsx	alegría	B21	1	example
liq-alegría-ve-0003	Res Liquidae	alegría	VE	verbal-objective	rebosar	" Antonio rebosa alegría, está muy emocionado	manual	RES LIQUIDAE COR.xlsx	alegría	B21	1	example
liq-alegría-ve-0004	Res Liquidae	alegría	VE	verbal-subject-transitive	inundar	inundar alegría	manual	RES LIQUIDAE COR.xlsx	alegría	C21	7	inline
liq-alegría-ve-0005	Res Liquidae	alegría	VE	verbal-subject-transitive	inundar	No es para menos la alegría que inunda a nuestro humilde cocinero	manual	RES LIQUIDAE COR.xlsx	alegría	C21	0	illustrative
liq-alegría-ve-0006	Res Liquidae	alegría	VE	verbal-subject-transitive	inundar	La alegría inundó el corazón de Valentina Martinez Giuffrida una pequeña pero talentosa niña	manual	RES LIQUIDAE COR.xlsx	alegría	C21	0	illustrative
liq-alegría-ve-0007	Res Liquidae	alegría	VE	verbal-subject-transitive	inundar	Apreciados compatriotas nos inunda la alegría por este victorioso inicio de campaña	manual	RES LIQUIDAE COR.xlsx	alegría	C21	0	illustrative
liq-alegría-ve-0008	Res Liquidae	alegría	VE	verbal-subject-transitive	inundar	Una gran alegría me inundó cuando recibí la noticia de la concesión de el doctorado honoris causa	manual	RES LIQUIDAE COR.xlsx	alegría	C21	0	illustrative
liq-alegría-ve-0009	Res Liquidae	alegría	VE	verbal-subject-transitive	inundar	color y la alegría inundó la plaza de Sucre Pequeños luciendo sus disfraces disfrutaron de sanqueros	manual	RES LIQUIDAE COR.xlsx	alegría	C21	0	illustrative
liq-alegría-ve-0010	Res Liquidae	alegría	VE	verbal-subject-transitive	inundar	os momentos en los que nos inundan la alegría y la felicidad	manual	RES LIQUIDAE COR.xlsx	alegría	C21	0	illustrative
liq-alegría-ve-0011	Res Liquidae	alegría	VE	verbal-subject-transitive	inundar	alegría que inunda a la famila de los músicos	manual	RES LIQUIDAE COR.xlsx	alegría	C21	0	illustrative
liq-alegría-ve-0012	Res Liquidae	alegría	VE	verbal-subject-transitive	inundar	enumeran apacibles debajo de los blancos bigotes que parecieran sonreír cada vez que la alegría inunda a Ignacio	manual	RES LIQUIDAE COR.xlsx	alegría	C21	0	illustrative
liq-alegría-ve-0014	Res Liquidae	alegría	VE	verbal-subject-intransitive	derramar	Todo su colorido y su ruidosa y rítmica alegría se derramaba aquella tarde de julio	manual	RES LIQUIDAE COR.xlsx	alegría	D21	1	example
liq-alegría-ve-0015	Res Liquidae	alegría	VE	verbal-subject-intransitive	brotar	nos pide que enseñemos a gustar a niños y grandes la alegría que brota de vivir día a día el amor, la solidaridad, la compasión	manual	RES LIQUIDAE COR.xlsx	alegría	D21	1	example
liq-alegría-ve-0016	Res Liquidae	alegría	VE	verbal-subject-intransitive	brotar	brota la alegría, el afecto fundamental que llena nuestras almas	manual	RES LIQUIDAE COR.xlsx	alegría	D21	1	example
liq-alegría-ve-0017	Res Liquidae	alegría	VE	verbal-subject-intransitive	brotar	gritaron en la tribuna derecha con la misma alegría que brotó en el campo	manual	RES LIQUIDAE COR.xlsx	alegría	D21	1	example
liq-alegría-ve-0018	Res Liquidae	alegría	VE	verbal-instrumental	inundar de	Cuba inunda de alegría la calles de el país suramericano	manual	RES LIQUIDAE COR.xlsx	alegría	E21	1	example
liq-alegría-ve-0019	Res Liquidae	alegría	VE	verbal-instrumental	inundar de	ermite que este mes que comienza, te inunde de la alegría de saber que el Mesías nace en tu corazón	manual	RES LIQUIDAE COR.xlsx	alegría	E21	1	example
liq-alegría-ve-0020	Res Liquidae	alegría	VE	verbal-instrumental	inundar de	os niños con sus juguetes nuevos inundan de alegría sus espacios	manual	RES LIQUIDAE COR.xlsx	alegría	E21	1	example
liq-alegría-ve-0021	Res Liquidae	alegría	VE	verbal-instrumental	inundar de	charrasca y tamborera, inundan de alegría y entusiasmo a el último mes de el año	manual	RES LIQUIDAE COR.xlsx	alegría	E21	1	example
liq-alegría-ve-0022	Res Liquidae	alegría	VE	verbal-instrumental	inundar de	desmovilizar a nuestros hombres y mujeres que con alegría inundan todos los rincones de la nació	manual	RES LIQUIDAE COR.xlsx	alegría	E21	1	example
liq-alegría-ve-0023	Res Liquidae	alegría	VE	verbal-instrumental	inundar de	avenida Gumilla de San Félix,se inundó con la alegría de asistentes	manual	RES LIQUIDAE COR.xlsx	alegría	E21	1	example
liq-alegría-ve-0024	Res Liquidae	alegría	VE	verbal-instrumental	inundar de	el nacimiento de un pequeño inundó de alegría a los padres	manual	RES LIQUIDAE COR.xlsx	alegría	E21	1	example
liq-alegría-ve-0025	Res Liquidae	alegría	VE	verbal-instrumental	rebosar	se vio rebosado de alegría	manual	RES LIQUIDAE COR.xlsx	alegría	E21	1	example
liq-alegría-ve-0026	Res Liquidae	alegría	VE	verbal-instrumental	rebosar	or eso el Poliedro está rebosado de alegría, de entusiasmo	manual	RES LIQUIDAE COR.xlsx	alegría	E21	1	example
liq-alegría-ve-0027	Res Liquidae	alegría	VE	verbal-instrumental	rebosar	o puede menos que rebosar nos de alegría, felicidad, satisfacci	manual	RES LIQUIDAE COR.xlsx	alegría	E21	1	example
liq-alegría-ve-0028	Res Liquidae	alegría	VE	verbal-instrumental	rebosar	El Junquito rebosó de alegría a niñas y niños	manual	RES LIQUIDAE COR.xlsx	alegría	E21	1	example
liq-alegría-ve-0029	Res Liquidae	alegría	VE	attributive	brotar	En los sitios donde desde hace trece años compartió alegrías brotadas de sus finas manos a el tocar el violín, ahora se respira tristeza.	manual	RES LIQUIDAE COR.xlsx	alegría	F21	1	example
liq-alegría-ve-0030	Res Liquidae	alegría	VE	substantive	gota de	nos hemos desplegado los ministros y ministras para llevar una gota de alegría y amor VE	manual	RES LIQUIDAE COR.xlsx	alegría	G21	1	example
liq-alegría-ve-0031	Res Liquidae	alegría	VE	substantive	gota de	Fue una gota de alegría que yo en ese momento les entregué a través de la televisión. VE	manual	RES LIQUIDAE COR.xlsx	alegría	G21	1	example
liq-alegría-ve-0032	Res Liquidae	alegría	VE	substantive	gota de	Le dan esa gota de alegría a los pequeños porque a la mayoría de ellos los ves tristes, VE	manual	RES LIQUIDAE COR.xlsx	alegría	G21	1	example
liq-alegría-ve-0033	Res Liquidae	alegría	VE	substantive	gota de	llevando una gota de amor y una gota de alegría " en esta Navidad	manual	RES LIQUIDAE COR.xlsx	alegría	G21	1	example
par-alegría-ar-0001	Res Parvae	alegría	AR	verbal-objective-grasp	coger	coger alegría	manual	Res Parvae.xlsx	alegría	B2	0	absent
par-alegría-ar-0002	Res Parvae	alegría	AR	verbal-objective-grasp	agarrar	agarrar alegría	manual	Res Parvae.xlsx	alegría	B2	0	absent
par-alegría-ar-0003	Res Parvae	alegría	AR	verbal-objective-grasp	traer	traer alegría	manual	Res Parvae.xlsx	alegría	B2	480	inline
par-alegría-ar-0004	Res Parvae	alegría	AR	verbal-objective-grasp	entregar	entregar alegría	manual	Res Parvae.xlsx	alegría	B2	15	inline
par-alegría-ar-0005	Res Parvae	alegría	AR	verbal-objective-grasp	entregar	Los niños entregaron su alegría y llenaron a todos de ternur	manual	Res Parvae.xlsx	alegría	B2	0	illustrative
par-alegría-ar-0006	Res Parvae	alegría	AR	verbal-objective-throw	soltar	soltar alegría	manual	Res Parvae.xlsx	alegría	C2	0	absent
par-alegría-ar-0007	Res Parvae	alegría	AR	verbal-objective-throw	arrojar	La primera jornada disputada ayer, arrojó alegrías y tristezas para los representantes de nuestra provincia.	manual	Res Parvae.xlsx	alegría	C2	1	example
par-alegría-ar-0008	Res Parvae	alegría	AR	substantive	puñado	después de puñados de alegrías y tormentas de tristezas llegó, por fin, la última campaña.	manual	Res Parvae.xlsx	alegría	E2	1	example
par-alegría-ar-0009	Res Parvae	alegría	AR	substantive	manojo	, los desafíos personales y un manojo de alegrías que superaban todo cansancio,	manual	Res Parvae.xlsx	alegría	E2	1	example
par-alegría-bo-0001	Res Parvae	alegría	BO	verbal-objective-grasp	coger	coger alegría	manual	Res Parvae.xlsx	alegría	B3	0	absent
par-alegría-bo-0002	Res Parvae	alegría	BO	verbal-objective-grasp	traer	traer alegría	manual	Res Parvae.xlsx	alegría	B3	78	inline
par-alegría-bo-0003	Res Parvae	alegría	BO	verbal-objective-throw	soltar	soltar alegría	manual	Res Parvae.xlsx	alegría	C3	0	absent
par-alegría-bo-0004	Res Parvae	alegría	BO	verbal-objective-throw	tirar	Es un colectivo cultural y una murga alegre que permanentemente le está tirando alegría y fiesta a el público para que sea mucho más feliz.	manual	Res Parvae.xlsx	alegría	C3	1	example
par-alegría-cl-0001	Res Parvae	alegría	CL	verbal-objective-grasp	coger	coger alegría	manual	Res Parvae.xlsx	alegría	B4	0	absent
par-alegría-cl-0002	Res Parvae	alegría	CL	verbal-objective-grasp	traer	traer alegría	manual	Res Parvae.xlsx	alegría	B4	255	inline
par-alegría-cl-0003	Res Parvae	alegría	CL	verbal-objective-grasp	entregar	entregar alegría	manual	Res Parvae.xlsx	alegría	B4	303	inline
par-alegría-cl-0004	Res Parvae	alegría	CL	verbal-objective-grasp	entregar	anar las últimas dos Copas América, yo creo que todavía pueden entregar nos muchas alegrías,	manual	Res Parvae.xlsx	alegría	B4	0	illustrative
par-alegría-cl-0005	Res Parvae	alegría	CL	verbal-objective-throw	soltar	soltar alegría	manual	Res Parvae.xlsx	alegría	C4	0	absent
par-alegría-co-0001	Res Parvae	alegría	CO	verbal-objective-grasp	coger	coger alegría	manual	Res Parvae.xlsx	alegría	B5	0	absent
par-alegría-co-0002	Res Parvae	alegría	CO	verbal-objective-grasp	traer	traer alegría	manual	Res Parvae.xlsx	alegría	B5	317	inline
par-alegría-co-0003	Res Parvae	alegría	CO	verbal-objective-grasp	entregar	entregar alegría	manual	Res Parvae.xlsx	alegría	B5	182	inline
par-alegría-co-0004	Res Parvae	alegría	CO	verbal-objective-grasp	entregar	Estamos soñando con entregar le una alegría más a nuestro país.	manual	Res Parvae.xlsx	alegría	B5	0	illustrative
par-alegría-co-0005	Res Parvae	alegría	CO	verbal-objective-throw	soltar	soltar alegría	manual	Res Parvae.xlsx	alegría	C5	0	absent
par-alegría-co-0006	Res Parvae	alegría	CO	substantive	manojo de	Meghan y Harry hablaron de lo fascinados que están con su bundle of joy (manojo de alegría), expresión inglesa para los recién nacidos	manual	Res Parvae.xlsx	alegría	E5	1	example
par-alegría-co-0007	Res Parvae	alegría	CO	substantive	manojo de	ando la bienvenida a no uno, ni a dos, sino a tres nuevos manojos de alegría en su camada	manual	Res Parvae.xlsx	alegría	E5	1	example
par-alegría-co-0008	Res Parvae	alegría	CO	substantive	manojo de	Amamos tanto a este pequeño manojo de alegría que la idea de dejar lo ir	manual	Res Parvae.xlsx	alegría	E5	1	example
par-alegría-cr-0001	Res Parvae	alegría	CR	verbal-objective-grasp	coger	coger alegría	manual	Res Parvae.xlsx	alegría	B6	0	absent
par-alegría-cr-0005	Res Parvae	alegría	CR	substantive	manojo de	Meghan y Harry hablaron de lo fascinados que están con su bundle of joy (manojo de alegría), expresión inglesa para los recién nacidos	manual	Res Parvae.xlsx	alegría	E6	1	example
par-alegría-cr-0006	Res Parvae	alegría	CR	substantive	manojo de	ando la bienvenida a no uno, ni a dos, sino a tres nuevos manojos de alegría en su camada	manual	Res Parvae.xlsx	alegría	E6	1	example
par-alegría-cr-0007	Res Parvae	alegría	CR	substantive	manojo de	Amamos tanto a este pequeño manojo de alegría que la idea de dejar lo ir	manual	Res Parvae.xlsx	alegría	E6	1	example
par-alegría-cu-0001	Res Parvae	alegría	CU	verbal-objective-grasp	coger	coger alegría	manual	Res Parvae.xlsx	alegría	B7	0	absent
par-alegría-cu-0002	Res Parvae	alegría	CU	verbal-objective-grasp	traer	traer alegría	manual	Res Parvae.xlsx	alegría	B7	119	inline
par-alegría-cu-0003	Res Parvae	alegría	CU	verbal-objective-grasp	entregar	entregar alegría	manual	Res Parvae.xlsx	alegría	B7	3	inline
par-alegría-cu-0004	Res Parvae	alegría	CU	verbal-objective-grasp	entregar	Espero entregar esa alegría a todo el pueblo de el Táchir	manual	Res Parvae.xlsx	alegría	B7	0	illustrative
par-alegría-cu-0005	Res Parvae	alegría	CU	verbal-objective-throw	soltar	soltar alegría	manual	Res Parvae.xlsx	alegría	C7	0	absent
par-alegría-do-0001	Res Parvae	alegría	DO	verbal-objective-grasp	coger	coger alegría	manual	Res Parvae.xlsx	alegría	B8	0	absent
par-alegría-do-0002	Res Parvae	alegría	DO	verbal-objective-grasp	traer	traer alegría	manual	Res Parvae.xlsx	alegría	B8	100	inline
par-alegría-do-0003	Res Parvae	alegría	DO	verbal-objective-grasp	entregar	os más importantes productores tuvieron su cuota en cuanto a entregar alegría a el pueblo dominican	manual	Res Parvae.xlsx	alegría	B8	1	example
par-alegría-do-0004	Res Parvae	alegría	DO	verbal-objective-throw	soltar	soltar alegría	manual	Res Parvae.xlsx	alegría	C8	0	absent
par-alegría-ec-0002	Res Parvae	alegría	EC	verbal-objective-grasp	traer	traer alegría	manual	Res Parvae.xlsx	alegría	B9	60	inline
par-alegría-ec-0003	Res Parvae	alegría	EC	verbal-objective-grasp	entregar	entregar alegría	manual	Res Parvae.xlsx	alegría	B9	4	inline
par-alegría-ec-0004	Res Parvae	alegría	EC	verbal-objective-grasp	entregar	Estamos soñando con entregar le una alegría más a nuestro país	manual	Res Parvae.xlsx	alegría	B9	0	illustrative
par-alegría-ec-0005	Res Parvae	alegría	EC	verbal-objective-throw	soltar	soltar alegría	manual	Res Parvae.xlsx	alegría	C9	0	absent
par-alegría-es-0001	Res Parvae	alegría	ES	verbal-objective-grasp	coger	De momento, que mi hermano coja alegría, juegue como él sabe y ya está ".	manual	Res Parvae.xlsx	alegría	B10	1	example
par-alegría-es-0002	Res Parvae	alegría	ES	verbal-objective-grasp	coger	una generación joven que no había vivido eso, y coge alegría y coge ideas	manual	Res Parvae.xlsx	alegría	B10	1	example
par-alegría-es-0003	Res Parvae	alegría	ES	verbal-objective-grasp	coger	ha pedido que les " acompañen en la decisión " y que " ayuden a coger un poco de alegría	manual	Res Parvae.xlsx	alegría	B10	1	example
par-alegría-es-0004	Res Parvae	alegría	ES	verbal-objective-grasp	coger	la canción cogió alegría en su voz, que se volvió juguetona	manual	Res Parvae.xlsx	alegría	B10	1	example
par-alegría-es-0005	Res Parvae	alegría	ES	verbal-objective-grasp	coger	lema de el día' Con María cogemos la alegría de el amor en familia'	manual	Res Parvae.xlsx	alegría	B10	1	example
par-alegría-es-0006	Res Parvae	alegría	ES	verbal-objective-grasp	coger	volví a coger esa alegría por jugar,	manual	Res Parvae.xlsx	alegría	B10	1	example
par-alegría-es-0007	Res Parvae	alegría	ES	verbal-objective-grasp	coger	Prefiero coger toda esta alegría que me ha dado la serie	manual	Res Parvae.xlsx	alegría	B10	1	example
par-alegría-es-0008	Res Parvae	alegría	ES	verbal-objective-grasp	coger	ahí siguen nuestros cuerpos capeando el temporal, sujetando alegrías y desdichas, en fin, todo un océano de estados emocionales	manual	Res Parvae.xlsx	alegría	B10	1	example
par-alegría-es-0009	Res Parvae	alegría	ES	verbal-objective-grasp	traer	traer alegría	manual	Res Parvae.xlsx	alegría	B10	405	inline
par-alegría-es-0010	Res Parvae	alegría	ES	verbal-objective-grasp	entregar	entregar alegría	manual	Res Parvae.xlsx	alegría	B10	4	inline
par-alegría-es-0011	Res Parvae	alegría	ES	verbal-objective-grasp	entregar	Me dirijo a la juventud, a aquellos que cantaron y entregaron su alegría y su espíritu de lucha	manual	Res Parvae.xlsx	alegría	B10	0	illustrative
par-alegría-es-0012	Res Parvae	alegría	ES	verbal-objective-throw	soltar	soltar alegría	manual	Res Parvae.xlsx	alegría	C10	0	absent
par-alegría-es-0013	Res Parvae	alegría	ES	verbal-objective-collect	recoger	Compartir talento, recoger alegría » es el lema de A kiss for all the worl	manual	Res Parvae.xlsx	alegría	D10	1	example
par-alegría-es-0014	Res Parvae	alegría	ES	substantive	puñado	nos vienen a la cabeza un puñado de alegrías y otras tantas decepciones	manual	Res Parvae.xlsx	alegría	E10	1	example
par-alegría-es-0015	Res Parvae	alegría	ES	substantive	manojo	Ella es mi pequeño manojo de alegría "	manual	Res Parvae.xlsx	alegría	E10	1	example
par-alegría-gt-0001	Res Parvae	alegría	GT	verbal-objective-grasp	coger	coger alegría	manual	Res Parvae.xlsx	alegría	B11	0	absent
par-alegría-gt-0002	Res Parvae	alegría	GT	verbal-objective-grasp	traer	traer alegría	manual	Res Parvae.xlsx	alegría	B11	20	inline
par-alegría-gt-0003	Res Parvae	alegría	GT	verbal-objective-throw	soltar	soltar alegría	manual	Res Parvae.xlsx	alegría	C11	0	absent
par-alegría-hn-0001	Res Parvae	alegría	HN	verbal-objective-grasp	coger	coger alegría	manual	Res Parvae.xlsx	alegría	B12	0	absent
par-alegría-hn-0002	Res Parvae	alegría	HN	verbal-objective-grasp	traer	traer alegría	manual	Res Parvae.xlsx	alegría	B12	44	inline
par-alegría-hn-0003	Res Parvae	alegría	HN	verbal-objective-throw	soltar	soltar alegría	manual	Res Parvae.xlsx	alegría	C12	0	absent
par-alegría-mx-0001	Res Parvae	alegría	MX	verbal-objective-grasp	coger	coger alegría	manual	Res Parvae.xlsx	alegría	B13	0	absent
par-alegría-mx-0002	Res Parvae	alegría	MX	verbal-objective-grasp	traer	traer alegría	manual	Res Parvae.xlsx	alegría	B13	294	inline
par-alegría-mx-0003	Res Parvae	alegría	MX	verbal-objective-grasp	entregar	entregar alegría	manual	Res Parvae.xlsx	alegría	B13	53	inline
par-alegría-mx-0004	Res Parvae	alegría	MX	verbal-objective-grasp	entregar	está en los jugadores revertir y entregar alegría a la gente	manual	Res Parvae.xlsx	alegría	B13	0	illustrative
par-alegría-mx-0005	Res Parvae	alegría	MX	verbal-objective-throw	soltar	soltar alegría	manual	Res Parvae.xlsx	alegría	C13	0	absent
par-alegría-mx-0006	Res Parvae	alegría	MX	verbal-objective-throw	lanzar	el objetivo de el Guerretón es brindar y lanzar alegría para nuestros aficionados	manual	Res Parvae.xlsx	alegría	C13	1	example
par-alegría-ni-0001	Res Parvae	alegría	NI	verbal-objective-grasp	coger	coger alegría	manual	Res Parvae.xlsx	alegría	B14	0	absent
par-alegría-ni-0002	Res Parvae	alegría	NI	verbal-objective-grasp	traer	traer alegría	manual	Res Parvae.xlsx	alegría	B14	40	inline
par-alegría-ni-0003	Res Parvae	alegría	NI	verbal-objective-grasp	entregar	entregar alegría	manual	Res Parvae.xlsx	alegría	B14	3	inline
par-alegría-ni-0004	Res Parvae	alegría	NI	verbal-objective-grasp	entregar	a el parecer Hazard se quería despedir a lo grande y entregar le una alegría a la hinchada de el Lille	manual	Res Parvae.xlsx	alegría	B14	0	illustrative
par-alegría-ni-0005	Res Parvae	alegría	NI	verbal-objective-throw	soltar	soltar alegría	manual	Res Parvae.xlsx	alegría	C14	0	absent
par-alegría-pa-0001	Res Parvae	alegría	PA	verbal-objective-grasp	coger	coger alegría	manual	Res Parvae.xlsx	alegría	B15	0	absent
