id	cryptoclass	emonym	country	construction_type	classifier_lemma	citation_es	citation_ru	disputed	source_file	source_sheet	source_locator	notes
liq-alegría-cl-0011	Res Liquidae	alegría	CL	verbal-subject-intransitive	fluir	esa alegría no fluye		f	RES LIQUIDAE COR.xlsx	alegría	D4	
liq-alegría-cl-0012	Res Liquidae	alegría	CL	verbal-subject-intransitive	brotar	La alegría interna, la alegría que brota de el corazón como de su fuent		f	RES LIQUIDAE COR.xlsx	alegría	D4	
liq-alegría-cl-0013	Res Liquidae	alegría	CL	verbal-subject-intransitive	brotar	Y tras el paso, el milagroso paso, brotó la alegría		f	RES LIQUIDAE COR.xlsx	alegría	D4	
liq-alegría-cl-0014	Res Liquidae	alegría	CL	verbal-subject-intransitive	rebosar	La alegría rebosaba en el DT argentino, que llenó de elogios a sus dirigidos:		f	RES LIQUIDAE COR.xlsx	alegría	D4	
liq-alegría-cl-0015	Res Liquidae	alegría	CL	verbal-subject-intransitive	rebosar	la alegría rebosa en los voluntarios de la Sexta Compañía		f	RES LIQUIDAE COR.xlsx	alegría	D4	
liq-alegría-cl-0016	Res Liquidae	alegría	CL	verbal-instrumental		Es una actividad extraordinaria, que nos inunda de alegría CL		f	RES LIQUIDAE COR.xlsx	alegría	E4	
liq-alegría-cl-0017	Res Liquidae	alegría	CL	verbal-instrumental		este espectáculo de arte popular, que inunde de alegría y color la ciudad  CL		f	RES LIQUIDAE COR.xlsx	alegría	E4	
liq-alegría-cl-0018	Res Liquidae	alegría	CL	verbal-instrumental		entre otros temas musicales que inundaron de alegría y magia las dependencias gubernamentales en vísperas de Navida		f	RES LIQUIDAE COR.xlsx	alegría	E4	
liq-alegría-cl-0019	Res Liquidae	alegría	CL	verbal-instrumental		Con zamacueca y tumbes, la comunidad afrodescendiente de Arica inundó con la alegría de su cultura viva el salón de Honor de el Congreso Naciona		f	RES LIQUIDAE COR.xlsx	alegría	E4	
liq-alegría-cl-0020	Res Liquidae	alegría	CL	verbal-instrumental		retoños, quienes le rebosan el corazón de alegría y amor		f	RES LIQUIDAE COR.xlsx	alegría	E4	
liq-alegría-cl-0021	Res Liquidae	alegría	CL	verbal-instrumental		estas últimas rebosaban de alegría y no paraban de sonreír.		f	RES LIQUIDAE COR.xlsx	alegría	E4	
liq-alegría-cl-0022	Res Liquidae	alegría	CL	substantive	gota de	Cuando termine, le habrán escurrido hasta la última gota de alegría		f	RES LIQUIDAE COR.xlsx	alegría	G4	
liq-alegría-co-0001	Res Liquidae	alegría	CO	verbal-objective	derramar	1os atrevemos a contar algunas anécdotas maravillosas de humor campesino y de apuntes reidores de recuerdos siempre gratos que derramaban euforia y alegría		f	RES LIQUIDAE COR.xlsx	alegría	B5	
liq-alegría-co-0002	Res Liquidae	alegría	CO	verbal-subject-transitive	inundar	El video, dirigido por Mike Ho, muestra la unidad y la alegría que inunda las calles de muchas ciudades de el mundo durante la época de la Copa Mundia		f	RES LIQUIDAE COR.xlsx	alegría	C5	
liq-alegría-co-0003	Res Liquidae	alegría	CO	verbal-subject-transitive	inundar	La alegría también' inunda' las taquillas y viaja con cada usuario de el MÍO		f	RES LIQUIDAE COR.xlsx	alegría	C5	
liq-alegría-co-0004	Res Liquidae	alegría	CO	verbal-subject-transitive	inundar	la alegría que inunda todos los rincones		f	RES LIQUIDAE COR.xlsx	alegría	C5	
liq-alegría-co-0005	Res Liquidae	alegría	CO	verbal-subject-transitive	inundar	La alegría inunda a Diego Umaña cada vez que viene a Barranquilla		f	RES LIQUIDAE COR.xlsx	alegría	C5	
liq-alegría-co-0006	Res Liquidae	alegría	CO	verbal-subject-transitive	inundar	la alegría inundaba el lugar y entre nervios y risas transcurrían las funciones		f	RES LIQUIDAE COR.xlsx	alegría	C5	
liq-alegría-co-0007	Res Liquidae	alegría	CO	verbal-subject-transitive	inundar	Sin embargo, una nueva alegría inundaría los corazones escarlatas		f	RES LIQUIDAE COR.xlsx	alegría	C5	
liq-alegría-co-0008	Res Liquidae	alegría	CO	verbal-subject-transitive	inundar	La celebración y alegría inundó las calles argentinas		f	RES LIQUIDAE COR.xlsx	alegría	C5	
liq-alegría-co-0009	Res Liquidae	alegría	CO	verbal-subject-transitive	inundar	La alegría inundó los corazones de los jugadores		f	RES LIQUIDAE COR.xlsx	alegría	C5	
liq-alegría-co-0010	Res Liquidae	alegría	CO	verbal-subject-transitive	inundar	Pero ya pasada la ceremonia, la alegría lo inundó todo.		f	RES LIQUIDAE COR.xlsx	alegría	C5	
liq-alegría-co-0011	Res Liquidae	alegría	CO	verbal-subject-transitive	inundar	pero a los 38 llegó ese estallido de gol y de alegría que inundó el estadio Arena Mordovia de Saransk		f	RES LIQUIDAE COR.xlsx	alegría	C5	
liq-alegría-co-0012	Res Liquidae	alegría	CO	verbal-subject-intransitive		la alegría que se derrama de la experiencia es clara		f	RES LIQUIDAE COR.xlsx	alegría	D5	
liq-alegría-co-0013	Res Liquidae	alegría	CO	verbal-subject-intransitive	brotar	omo en toda Barranquilla, la alegría brota en cada esquina en todas las formas posible		f	RES LIQUIDAE COR.xlsx	alegría	D5	
liq-alegría-co-0014	Res Liquidae	alegría	CO	verbal-subject-intransitive	brotar	Le brota la alegría por los poros		f	RES LIQUIDAE COR.xlsx	alegría	D5	
liq-alegría-co-0015	Res Liquidae	alegría	CO	verbal-subject-intransitive	brotar	por eso a el final de el partido con Perú brotó la alegría por todos los rincones de el paí		f	RES LIQUIDAE COR.xlsx	alegría	D5	
liq-alegría-co-0016	Res Liquidae	alegría	CO	verbal-subject-intransitive	brotar	brota una alegría enorme en la población, regresan las tradicione		f	RES LIQUIDAE COR.xlsx	alegría	D5	
liq-alegría-co-0017	Res Liquidae	alegría	CO	verbal-subject-intransitive	brotar	Antonio Enrique Alviz también deja que su alegría brote sin reparos		f	RES LIQUIDAE COR.xlsx	alegría	D5	
liq-alegría-co-0018	Res Liquidae	alegría	CO	verbal-subject-intransitive	brotar	A Leonel Álvarez le brota alegría por todos los poros		f	RES LIQUIDAE COR.xlsx	alegría	D5	
liq-alegría-co-0019	Res Liquidae	alegría	CO	verbal-subject-intransitive	diluirse	La alegría entonces se diluía		f	RES LIQUIDAE COR.xlsx	alegría	D5	
liq-alegría-co-0020	Res Liquidae	alegría	CO	verbal-subject-intransitive	rebosar	rebosa la alegría rusa por el mal ajeno		f	RES LIQUIDAE COR.xlsx	alegría	D5	
liq-alegría-co-0021	Res Liquidae	alegría	CO	verbal-instrumental		el alma entera se me inunda de alegría		f	RES LIQUIDAE COR.xlsx	alegría	E5	
liq-alegría-co-0022	Res Liquidae	alegría	CO	verbal-instrumental		a selección inunde de alegría una nación futbolera que tantos jugadores de calida		f	RES LIQUIDAE COR.xlsx	alegría	E5	
liq-alegría-co-0023	Res Liquidae	alegría	CO	verbal-instrumental		sensibilidad de estos pequeños artistas inundarán de alegría la Plaza de Bolívar		f	RES LIQUIDAE COR.xlsx	alegría	E5	
liq-alegría-co-0024	Res Liquidae	alegría	CO	verbal-instrumental		l tambor y la flauta de carrizo, inundando de alegría, color y tradición las jornadas que buscan inundar de alegría la vida de los niños		f	RES LIQUIDAE COR.xlsx	alegría	E5	
liq-alegría-co-0025	Res Liquidae	alegría	CO	verbal-instrumental		para iluminar e inundar de alegría las calles de la localida		f	RES LIQUIDAE COR.xlsx	alegría	E5	
liq-alegría-co-0026	Res Liquidae	alegría	CO	verbal-instrumental		Esta declaración inundó de alegría a los partidarios de Piñera		f	RES LIQUIDAE COR.xlsx	alegría	E5	
liq-alegría-co-0027	Res Liquidae	alegría	CO	verbal-instrumental		donde inundó de alegría a toda la niñez que participó de el evento		f	RES LIQUIDAE COR.xlsx	alegría	E5	
liq-alegría-co-0028	Res Liquidae	alegría	CO	verbal-instrumental		a asistencia de la verdadera agrupación' Niche' que se tomó el escenario, inundó de alegría y baile a todos sus asistentes.		f	RES LIQUIDAE COR.xlsx	alegría	E5	
liq-alegría-co-0029	Res Liquidae	alegría	CO	verbal-instrumental		na multitud desbordante de pequeñines inundó de alegría las instalaciones de la Sede Campestre de Pance.		f	RES LIQUIDAE COR.xlsx	alegría	E5	
liq-alegría-co-0030	Res Liquidae	alegría	CO	verbal-instrumental		escuelas de la ciudad los que inundaron con alegría el primer desfile de la Feria		f	RES LIQUIDAE COR.xlsx	alegría	E5	
liq-alegría-co-0031	Res Liquidae	alegría	CO	verbal-instrumental		Los permisos se gestionaron y la noticia inundó de alegría a todos los integrantes		f	RES LIQUIDAE COR.xlsx	alegría	E5	
liq-alegría-co-0032	Res Liquidae	alegría	CO	verbal-instrumental		Yo rebosaba de alegría con mis regalos		f	RES LIQUIDAE COR.xlsx	alegría	E5	
liq-alegría-co-0033	Res Liquidae	alegría	CO	verbal-instrumental		el ambiente rebosaba de alegría		f	RES LIQUIDAE COR.xlsx	alegría	E5	
liq-alegría-co-0034	Res Liquidae	alegría	CO	verbal-instrumental		hacer rebosar nuestras vidas de alegría		f	RES LIQUIDAE COR.xlsx	alegría	E5	
liq-alegría-co-0035	Res Liquidae	alegría	CO	substantive	torrente de	Un torrente de desbordante alegría abre hoy el carnaval de Barranquilla		f	RES LIQUIDAE COR.xlsx	alegría	G5	
liq-alegría-co-0036	Res Liquidae	alegría	CO	substantive	torrente de	en medio de un torrente de alegría		f	RES LIQUIDAE COR.xlsx	alegría	G5	
liq-alegría-co-0037	Res Liquidae	alegría	CO	substantive	gota de	n la espalda fue una gota de alegría en un océano de desesperanza		f	RES LIQUIDAE COR.xlsx	alegría	G5	
liq-alegría-co-0038	Res Liquidae	alegría	CO	substantive		emás de el líquido encontramos fueron chorros de alegría en medio de la comunidad		f	RES LIQUIDAE COR.xlsx	alegría	G5	
liq-alegría-cr-0001	Res Liquidae	alegría	CR	verbal-subject-transitive	inundar	INUNDAR 1  La alegría inunda Santa Clara, el paso de los transeúntes		f	RES LIQUIDAE COR.xlsx	alegría	C6	
liq-alegría-cr-0002	Res Liquidae	alegría	CR	verbal-subject-intransitive	brotar	La alegría le brota por los poros.		f	RES LIQUIDAE COR.xlsx	alegría	D6	
liq-alegría-cr-0003	Res Liquidae	alegría	CR	verbal-instrumental		el alma entera se me inunda de alegría		f	RES LIQUIDAE COR.xlsx	alegría	E6	
liq-alegría-cr-0004	Res Liquidae	alegría	CR	verbal-instrumental		Y esta certidumbre inunda de alegría mi yo último		f	RES LIQUIDAE COR.xlsx	alegría	E6	
liq-alegría-cr-0005	Res Liquidae	alegría	CR	verbal-instrumental		Giuliana inundó de alegría la casa de la familia		f	RES LIQUIDAE COR.xlsx	alegría	E6	
liq-alegría-cu-0001	Res Liquidae	alegría	CU	verbal-objective	derramar	DERRAMAR 1 Argeo Martínez derramó alegría en la último día de el año CU		f	RES LIQUIDAE COR.xlsx	alegría	B7	
liq-alegría-cu-0002	Res Liquidae	alegría	CU	verbal-objective		FLUIR 1 permitió fluir la alegría		f	RES LIQUIDAE COR.xlsx	alegría	B7	
liq-alegría-cu-0003	Res Liquidae	alegría	CU	verbal-objective		en estos días en que los granmenses rebosan alegría por haber obtenido la sede...		f	RES LIQUIDAE COR.xlsx	alegría	B7	
liq-alegría-cu-0004	Res Liquidae	alegría	CU	verbal-objective		Por eso rebosa alegría en una epístola dirigida a Manuel Mercado desde Nueva York...		f	RES LIQUIDAE COR.xlsx	alegría	B7	
liq-alegría-cu-0005	Res Liquidae	alegría	CU	verbal-objective		de el rostro de la escultura le es totalmente ajena a la alegría plena que rebosa el personaje		f	RES LIQUIDAE COR.xlsx	alegría	B7	
liq-alegría-cu-0006	Res Liquidae	alegría	CU	verbal-subject-transitive	inundar	la alegría inunda los pueblos		f	RES LIQUIDAE COR.xlsx	alegría	C7	
liq-alegría-cu-0007	Res Liquidae	alegría	CU	verbal-subject-transitive	inundar	La alegría inunda desde la madrugada a el pueblo de Artemisa		f	RES LIQUIDAE COR.xlsx	alegría	C7	
liq-alegría-cu-0008	Res Liquidae	alegría	CU	verbal-subject-transitive	inundar	La alegría inunda desde la madrugada a el pueblo de Artemisa		f	RES LIQUIDAE COR.xlsx	alegría	C7	
liq-alegría-cu-0009	Res Liquidae	alegría	CU	verbal-subject-transitive	inundar	La alegría inundó los rostros de los nuevos cederistas		f	RES LIQUIDAE COR.xlsx	alegría	C7	
liq-alegría-cu-0010	Res Liquidae	alegría	CU	verbal-subject-transitive	inundar	La alegría inunda Santa Clara, el paso de los transeúntes		f	RES LIQUIDAE COR.xlsx	alegría	C7	
liq-alegría-cu-0011	Res Liquidae	alegría	CU	verbal-subject-transitive	inundar	La alegría inundó el teatro Avellaneda, donde sus letras y su carisma hicieron posible echar a volar		f	RES LIQUIDAE COR.xlsx	alegría	C7	
liq-alegría-cu-0012	Res Liquidae	alegría	CU	verbal-subject-intransitive	fluir	la alegría que fluye de el teatro hecho por niño		f	RES LIQUIDAE COR.xlsx	alegría	D7	
liq-alegría-cu-0013	Res Liquidae	alegría	CU	verbal-subject-intransitive	fluir	La alegría fluyó aún más		f	RES LIQUIDAE COR.xlsx	alegría	D7	
liq-alegría-cu-0014	Res Liquidae	alegría	CU	verbal-subject-intransitive	brotar	Con la alegría espontánea que brota de los niños de la Compañía Infantil La Colmenita		f	RES LIQUIDAE COR.xlsx	alegría	D7	
liq-alegría-cu-0015	Res Liquidae	alegría	CU	verbal-subject-intransitive	brotar	cuando la felicidad parecía inundar le el alma, cuando la alegría le brotaba de cada palabra como un surco fértil que se llena de fruto		f	RES LIQUIDAE COR.xlsx	alegría	D7	
liq-alegría-cu-0016	Res Liquidae	alegría	CU	verbal-subject-intransitive	brotar	Una alegría que brota de la esperanza dejaron en la afición los equipos femenino y masculino cubano		f	RES LIQUIDAE COR.xlsx	alegría	D7	
liq-alegría-cu-0017	Res Liquidae	alegría	CU	verbal-subject-intransitive	brotar	el terreno como en la gradas, que el Latino se engalane, y que brote la alegría, la musica, sin tensió		f	RES LIQUIDAE COR.xlsx	alegría	D7	
liq-alegría-cu-0018	Res Liquidae	alegría	CU	verbal-subject-intransitive	brotar	entonces que brote la alegría por cada nueva victoria de la Patria		f	RES LIQUIDAE COR.xlsx	alegría	D7	
liq-alegría-cu-0019	Res Liquidae	alegría	CU	verbal-instrumental		el despertar inunda de alegría la casa		f	RES LIQUIDAE COR.xlsx	alegría	E7	
liq-alegría-cu-0020	Res Liquidae	alegría	CU	verbal-instrumental		Sancti Spíritus espantó su sueño y se inundó de alegría para abrazar a su equipo		f	RES LIQUIDAE COR.xlsx	alegría	E7	
liq-alegría-cu-0021	Res Liquidae	alegría	CU	verbal-instrumental		habrá lámpara maravillosa para largo inundando de alegría y fiesta la espaciosa Avenida de el Puerto		f	RES LIQUIDAE COR.xlsx	alegría	E7	
liq-alegría-cu-0022	Res Liquidae	alegría	CU	verbal-instrumental		Las calles se inundaron de alegría y se hizo el changüí que para cada Primero de Mayo		f	RES LIQUIDAE COR.xlsx	alegría	E7	
liq-alegría-cu-0023	Res Liquidae	alegría	CU	verbal-instrumental		Todos inundarán de alegría las escuelas		f	RES LIQUIDAE COR.xlsx	alegría	E7	
liq-alegría-cu-0024	Res Liquidae	alegría	CU	verbal-instrumental		El fútbol rebosa de alegría en Europa por la gran paridad existente.		f	RES LIQUIDAE COR.xlsx	alegría	E7	
liq-alegría-cu-0025	Res Liquidae	alegría	CU	verbal-instrumental		la vieja Mariana, rebosando de alegría, entra en su cuarto, coge un crucifijo...		f	RES LIQUIDAE COR.xlsx	alegría	E7	
liq-alegría-cu-0026	Res Liquidae	alegría	CU	verbal-instrumental		su madre, rebosando de alegría por la respuesta patriótica de sus hijos, los hizo jurar...		f	RES LIQUIDAE COR.xlsx	alegría	E7	
liq-alegría-cu-0027	Res Liquidae	alegría	CU	verbal-instrumental		al contrario, la hace rebosar de alegría al asegurar que es la de más experiencia.		f	RES LIQUIDAE COR.xlsx	alegría	E7	
liq-alegría-cu-0028	Res Liquidae	alegría	CU	verbal-instrumental		donde estaría Fidel, y mi huésped rebosaba de alegría.		f	RES LIQUIDAE COR.xlsx	alegría	E7	
liq-alegría-cu-0029	Res Liquidae	alegría	CU	verbal-instrumental		Eddy Herrera dijo que esta rebosando de alegría por la noticia de la Unesco...		f	RES LIQUIDAE COR.xlsx	alegría	E7	
liq-alegría-cu-0030	Res Liquidae	alegría	CU	verbal-instrumental		Evidentemente la embajadora Samantha Power rebosaba de alegría когда anunció en la ONU...		f	RES LIQUIDAE COR.xlsx	alegría	E7	
liq-alegría-cu-0031	Res Liquidae	alegría	CU	verbal-instrumental		mientras yo me hacía la infeliz aunque rebosara de alegría por dentro.		f	RES LIQUIDAE COR.xlsx	alegría	E7	
liq-alegría-cu-0032	Res Liquidae	alegría	CU	verbal-instrumental		la vieja Mariana, rebosando en alegría, entra en su cuarto, coge un crucifijo...		f	RES LIQUIDAE COR.xlsx	alegría	E7	
liq-alegría-cu-0033	Res Liquidae	alegría	CU	verbal-instrumental		...este pueblo que agradece su inmenso sacrificio, ahora rebosa de alegría por su regreso...		f	RES LIQUIDAE COR.xlsx	alegría	E7	
liq-alegría-cu-0034	Res Liquidae	alegría	CU	verbal-instrumental		...el carnaval santiaguero, que rebosará de alegría		f	RES LIQUIDAE COR.xlsx	alegría	E7	
liq-alegría-cu-0035	Res Liquidae	alegría	CU	substantive		Al amanecer entre mis vecinos hubo un aluvión de alegría en medio de tanta tristezas a el ver nos vivo		f	RES LIQUIDAE COR.xlsx	alegría	G7	
liq-alegría-cu-0036	Res Liquidae	alegría	CU	substantive		el desbordamiento oceánico de alegría pura y sincera		f	RES LIQUIDAE COR.xlsx	alegría	G7	
